"cust_id","balance","balance_frequency","purchases","oneoff_purchases","installments_purchases","cash_advance","purchases_frequency","oneoff_purchases_frequency","purchases_installments_frequency","cash_advance_frequency","cash_advance_trx","purchases_trx","credit_limit","payments","minimum_payments","prc_full_payment","tenure"
"C11101",0.00139972156812113,0.454545,0.0263284044396917,0,0.0610000939777358,0,0.166667,0,0.083333,0,0,0.0487804878048781,0.143911439114391,0.00515940485783042,0.0592447056472181,0,1
"C11102",0.353659757446913,1,0.105258305984734,0.197771819334456,0,0.513411873440653,0.333333,0.333333,0,0.277778,0.7,0.24390243902439,0.217712177121771,0.100749241806747,0.205059278517113,0,1
"C11103",0.823771550929648,1,0.0958147424315056,0.146543063609847,0.0412903997471145,0.622045642009363,0.166667,0.166667,0.083333,0.166666666666667,1,0.0975609756097561,0.549815498154982,0.264529987019975,0.835036848676499,0,1
"C11104",0.121731903754046,1,0.0132010767358678,0.0248037524336084,0,0,0.083333,0.083333,0,0,0,0.024390243902439,0.0516605166051661,0.06116404388994,0.114239351328321,0,1
"C11105",0.212733310900139,1,0.0553117740329658,0,0.12815145793642,0.0411101586660441,0.5,0,0.5,0.0555553333333333,0.1,0.146341463414634,0.0701107011070111,0.0571225372551385,1,0,1
"C11106",0.0126789740155138,1,0.225417603893949,0,0.522268451674085,0,1,0,1,0,0,0.902439024390244,0.107011070110701,0.123205046635749,0.0735854681093364,0.916667,1
"C11107",0.164828062169395,0.875,0,0,0,0.422138833436795,0,0,0,0.0833333333333333,0.1,0,0.0848708487084871,0.0615675162245571,0.10811911868287,0,0.333333333333333
"C11108",0.207864531880214,0.909091,0.0567720048674361,0.106669992309451,0,0,0.083333,0.083333,0,0,0,0.0487804878048781,0.623616236162362,0.40123549491959,0.140026178585945,0.090909,1
"C11109",0.00852726307515081,0.636364,0.167369740772152,0.31447416737683,0,0,0.25,0.25,0,0,0,0.0731707317073171,0.476014760147601,0.1899053894642,0.0670565778861642,1,1
"C11110",0.0744105419635386,0.363636,0,0,0,0.387260527969243,0,0,0,0.111111333333333,0.5,0,0.0848708487084871,0.0656410660941022,0.144425193842298,0,1
"C11111",0.6900915216911,1,0,0,0,1,0,0,0,0.444444666666667,1,0,0.439114391143911,0.527381935751816,0.538609674807153,0,1
"C11112",0.00308022188406547,0.272727,0.0490431063092297,0.0921480188175954,0,0,0.166667,0.166667,0,0,0,0.0487804878048781,0.0848708487084871,0.186752980793934,0.0471195541803574,0,1
"C11113",0.0417612934487799,1,0.587779785390317,0.75104099547574,0.435714956983827,0,0.333333,0.25,0.166667,0,0,0.24390243902439,0.328413284132841,0.384364170822085,0.0627338123742541,0.090909,1
"C11114",0.787881276546708,1,0.342929311552786,0.313857537777224,0.407513092807286,0.20067276053136,1,0.5,1,0.0555553333333333,0.1,1,0.476014760147601,0.227834110260307,0.478799465265792,0,1
"C11115",0.00795002962520752,0.545455,0.159109849183229,0.298954501049656,0,0,0.333333,0.333333,0,0,0,0.170731707317073,0.107011070110701,0.178527760723389,0.0567522161062568,0,1
"C11116",0.0838012721713921,1,0.363505291493049,0.618569557897362,0.0794453604900512,0,0.5,0.5,0.25,0,0,0.390243902439024,0.217712177121771,0.212548858655599,0.0927350291912285,0,1
"C11117",0.313676995859106,1,0,0,0,0.0651692251687406,0,0,0,0.0555553333333333,0.1,0,0.365313653136531,0.189921526346728,0.262101612072071,0,1
"C11118",0.00174914954258753,0.363636,0,0,0,0.99745203733958,0,0,0,0.0555553333333333,0.1,0,0.439114391143911,1,0.00264537218645785,0.5,1
"C11119",0.0173676015217753,1,0.343663114421623,0.200252194577817,0.549299865868141,0,1,1,0.75,0,0,0.560975609756098,0.549815498154982,0.209565663304729,0.0982054029621021,0.416667,1
"C11120",0.00974834908655238,0.363636,0.239035362660865,0.198152882570168,0.309477227485925,0,0.333333,0.25,0.25,0,0,0.146341463414634,0.143911439114391,0.180431309365455,0.0308947869799982,0.363636,1
"C11121",0.847129351157606,1,0,0,0,1,0,0,0,0.333333333333333,1,0,0.365313653136531,0,0.45488572801068,0,1
"C11122",0.819125795106816,1,0.648047494376636,0.168284453312825,1,0.0070672496733856,1,0.25,1,0.0555553333333333,0.1,1,0.328413284132841,0.412154959385483,0.584891047586215,0,1
"C11123",0.308258318993688,1,0,0,0,0.6764669001221,0,0,0,0.333333333333333,0.7,0,0.365313653136531,0.265858341943553,0.192006455422575,0,0.666666666666667
"C11124",0.40809771484302,1,0.506128544562853,0.430095681514276,0.642295107177336,1,0.75,0.583333,0.416667,0.5,1,0.390243902439024,0.402214022140221,0.857599175602151,0.324194503436527,0,1
"C11125",0.0146255556449296,0.727273,0.245399904126258,0.157968032258735,0.373775085647891,0,0.416667,0.166667,0.333333,0,0,0.292682926829268,0.291512915129151,0.345610281492627,0.0561119014102167,0.5,1
"C11126",1,1,0.251104391754858,0.471804784768556,0,1,0.583333,0.583333,0,0.277778,0.7,0.24390243902439,0.623616236162362,0.304673974616117,0.716614148211107,0,1
"C11128",0.00152375069177504,0.545455,0.02424499428445,0,0.0561730557287973,0,0.416667,0,0.416667,0,0,0.121951219512195,0.291512915129151,0.044989616519709,0.0695637600094612,0.571429,1
"C11129",0.255639483413224,1,0.115424610051993,0.14584329294063,0.0875872497842784,0.496216614427399,0.583333,0.5,0.416667,0.0555553333333333,0.1,0.317073170731707,0.107011070110701,0.469324120738127,0.485471471851404,0,1
"C11130",0.374588431707497,1,0,0,0,0.0785589025037147,0,0,0,0.277778,0.5,0,0.143911439114391,0.11931962290739,0.211298727078793,0,1
"C11131",0.611285611248125,1,0.427110144179358,0,0.989568471323975,0.193313946537528,0.75,0,0.666667,0.222222,0.4,0.463414634146341,0.549815498154982,0.192662877684485,0.516152202706723,0,1
"C11132",0.279799319194566,1,0.0416792654596408,0,0.0965663952703569,1,0.583333,0,0.5,0.555555333333333,1,0.292682926829268,0.217712177121771,0.665720663064376,0.243749351475858,0,1
"C11133",0.00128311150415054,0.090909,0.063055422397581,0.118476024194051,0,0,0.166667,0.166667,0,0,0,0.0487804878048781,0.291512915129151,0.118690448948104,0.0464280412348597,0,1
"C11134",0.744126630482289,1,0.831557210811608,0.843057374266453,0.887055848405369,0.0382319457662788,1,0.666667,1,0.0555553333333333,0.1,0.658536585365854,0.254612546125461,0.491962510602234,1,0,1
"C11135",0.0913089265728143,0.818182,0.0118920314170876,0,0.0275525634563303,0,0.083333,0,0.083333,0,0,0.024390243902439,0.129151291512915,0,0.45488572801068,0,1
"C11136",1,1,0.330462037685755,0.620911364691373,0,1,0.166667,0.166667,0,0.444444666666667,1,0.121951219512195,0.512915129151292,0.945261338649847,0.786120181045625,0,1
"C11137",0.00720193149197739,0.909091,0.171285814373686,0.0921480188175954,0.283223265470017,0,0.833333,0.083333,0.75,0,0,0.24390243902439,0.217712177121771,0.108328259316457,0.0774862934564649,0.777778,1
"C11138",0.0310038793724837,1,0.441830450975331,0,1,0,1,0,1,0,0,0.292682926829268,0.512915129151292,0.26532641586824,0.0969175546468484,0.416667,1
"C11139",0.635754237681934,1,0.723396880415945,0.767177291402521,0.730027595280609,0,1,0.166667,1,0,0,0.585365853658537,0.439114391143911,1,0.390677509034538,0,1
"C11140",0.453418264270885,1,0.0331870644197795,0.0623558022073954,0,0.347064741612751,0.090909,0.090909,0,0.30303,0.7,0.024390243902439,0.254612546125461,0.124034966295915,0.255145646964484,0,0.833333333333333
"C11141",0.103283807513202,1,0.161045761274383,0.302591922845087,0,0,0.333333,0.333333,0,0,0,0.121951219512195,0.254612546125461,0.115931931839672,0.126142408276392,0,1
"C11142",0.138452477686366,0.909091,0.108411077104613,0.100462125778581,0.12729711488351,0.101163636977286,0.5,0.083333,0.416667,0.111111333333333,0.2,0.170731707317073,0.254612546125461,0.377843358068799,0.0920086163627005,0.1,1
"C11143",0.14231515197217,1,0.123894686382241,0,0.287050722347051,0.343562373165389,0.583333,0,0.5,0.0555553333333333,0.1,0.170731707317073,0.549815498154982,0.55078306304543,0.106827213012793,0.25,1
"C11145",0.710218615448535,1,0,0,0,0.80873073211836,0,0,0,0.0555553333333333,0.2,0,0.660516605166052,1,0.492535542912454,0,1
"C11146",1,1,0.141384269331465,0,0.327572213346547,0,0.5,0,0.416667,0,0,0.170731707317073,0.808118081180812,0.474596290109042,0.958821388539683,0,1
"C11148",0.86940367819267,1,0,0,0,1,0,0,0,0.444444666666667,1,0,0.512915129151292,0.749130077585209,0.599246946839707,0,1
"C11149",0.0519083894129747,1,0.07609056381135,0,0.176293688967868,0,0.75,0,0.75,0,0,0.219512195121951,0.0701107011070111,0.165161457568682,0.989364101962841,0,1
"C11150",0.0603196385642539,1,0.0428408127143331,0.00539031267970596,0.092610786935386,0,0.416667,0.083333,0.333333,0,0,0.121951219512195,0.0701107011070111,0.282138372784516,0.108838382587989,0.083333,1
"C11151",0.280564503978307,1,0,0,0,0.778976800468581,0,0,0,0.111111333333333,0.5,0,0.439114391143911,0.415605961067295,0.237146035712655,0,1
"C11152",1,1,0.110601423356318,0,0.256251655289665,1,0.75,0,0.75,0.277778,1,0.365853658536585,0.439114391143911,1,1,0,1
"C11153",0.0845889038059223,1,0.134223238319997,0.252194577816577,0,0,0.083333,0.083333,0,0,0,0.0975609756097561,0.365313653136531,0.248855711562039,0.111209349904663,0,1
"C11154",0.01907682404987,0.666667,0.375876691618423,0,0.870866047552734,0,0.666667,0,0.666667,0,0,0.170731707317073,0.365313653136531,0.242825082140261,0.0642574288466806,1,0.5
"C11155",9.87932683539384e-05,0.9,0.0446181643865924,0,0.103375509402045,0,0.2,0,0.2,0,0,0.0487804878048781,0.955719557195572,0.0573291278450368,0.00957910631592157,0.1,0.666666666666667
"C11156",0.0593162967218846,0.818182,1,0.128175815648535,1,0,0.75,0.25,0.666667,0,0,0.292682926829268,1,0.608894640217763,0.0654977246897311,0.666667,1
"C11157",0.173648457553646,1,0,0,0,0.765994488054066,0,0,0,0.222222,0.6,0,0.549815498154982,0.234694757491191,0.143513695844624,0,1
"C11158",0.948986908362221,1,0,0,0,0.128265651454506,0,0,0,0.111111333333333,0.2,0,0.365313653136531,0.234875153326178,1,0,1
"C11159",0.277964205237585,1,0.079280209447251,0,0.183683756375535,0,0.25,0,0.166667,0,0,0.24390243902439,0.623616236162362,0.143156857776039,0.168408648196699,0,1
"C11161",0.55278964156065,1,1,1,0,0,0.125,0.125,0,0,0,0.024390243902439,0.210332103321033,0,0.45488572801068,0,0.333333333333333
"C11162",0.133888215125974,0.636364,0.409133817618644,0.436497543874235,0.409674580731147,0.342184801688201,0.416667,0.083333,0.416667,0.0555553333333333,0.1,0.146341463414634,0.549815498154982,0.751080845921269,0.0722560388808128,0,1
"C11163",0.151641794791502,1,0.0296102363656477,0.0556352324139317,0,0.176142612074846,0.166667,0.166667,0,0.166666666666667,0.4,0.0731707317073171,0.140221402214022,0.0512841064373575,1,0,1
"C11164",0.484167689794557,1,1,0.538774916339299,1,0,1,0.583333,0.916667,0,0,1,0.365313653136531,0.293624814945143,0.288383454512717,0,1
"C11165",0.137079464814074,0.909091,1,1,0,0.118239802635664,0.818182,0.818182,0,0.121212,0.3,0.682926829268293,0.291512915129151,1,0.137488149723928,0.090909,0.833333333333333
"C11166",0.00542238204313409,0.272727,0.042036948265054,0.0789840161293675,0,0,0.083333,0.083333,0,0,0,0.024390243902439,0.0848708487084871,0.0799062009548405,0.0655130688488303,0,1
"C11167",0.00424326591409587,1,0.107068844721413,0,0.248067048842792,0,0.916667,0,0.833333,0,0,0.292682926829268,0.734317343173432,0.0611788981334055,0.0941158408791186,0.727273,1
"C11169",0.192812507122432,1,0.0479184335705594,0.0900348499650115,0,0,0.083333,0.083333,0,0,0,0.0487804878048781,0.107011070110701,0.428747582388749,0.26359329180943,0.083333,1
"C11170",1,1,0.00817139275047015,0.0153533841879542,0,0,0.083333,0.083333,0,0,0,0.024390243902439,0.660516605166052,0.136159174517591,1,0,1
"C11171",0,0,0.00466462627678012,0,0.0108074396193047,0,0.083333,0,0.083333,0,0,0.024390243902439,0.365313653136531,0,0.45488572801068,0,1
"C11172",0.199911215286271,1,0,0,0,0.0666767494833531,0,0,0,0.0555553333333333,0.2,0,0.0848708487084871,0.107410660815104,0.132368748987267,0,1
"C11173",0.0104091077358836,0.636364,0,0,0,0.540237277114953,0,0,0,0.333333333333333,1,0,0.402214022140221,0.345715861982144,0.0370345137706402,0.363636,1
"C11174",0.43239533105034,1,0,0,0,1,0,0,0,0.0555553333333333,0.2,0,0.476014760147601,0.465322526967885,0.295124362972661,0,1
"C11175",0.718881351310571,1,0.47333972491611,0.505532345340289,0.473306051311844,0.317260139680608,0.833333,0.166667,0.666667,0.111111333333333,0.4,0.414634146341463,0.402214022140221,0.537424835872699,0.485204437483233,0,1
"C11176",0.264454722641074,1,0,0,0,0.11118102261162,0,0,0,0.166666666666667,0.4,0,0.107011070110701,0.0836441278938264,0.224900021492981,0,1
"C11177",0.143761688452626,1,1,1,0.618253893668464,0,1,0.833333,1,0,0,1,0.512915129151292,0.737801755998757,0.121988902197195,0.25,1
"C11178",0.576425616143049,1,0.515892916405472,0.265393222617142,0.868012541756017,0,0.75,0.166667,0.583333,0,0,0.24390243902439,0.549815498154982,0.26189101244673,0.467799708974449,0,1
"C11179",0.323075422245759,1,0.171901618791253,0.121663098529096,0.248255004314432,0.013763560167817,0.727273,0.181818,0.545455,0.060606,0.1,0.365853658536585,0.107011070110701,0.111042636213706,0.915374791522804,0,0.833333333333333
"C11180",0.90304700155702,1,0.0700615804417567,0.131640026882279,0,0.163346298288629,0.090909,0.090909,0,0.060606,0.1,0.024390243902439,0.365313653136531,0.296989290197946,0.957027257184435,0,0.833333333333333
"C11181",0.57916425541829,1,0,0,0,0.0952002628994671,0,0,0,0.0555553333333333,0.1,0,0.217712177121771,0.180107007316553,0.414170861347345,0,1
"C11182",0.239014521850951,1,0.469980456506508,0.27453181185176,0.750369503370383,0,0.833333,0.833333,0.416667,0,0,0.51219512195122,0.328413284132841,0.3236012460861,0.150221153890364,0,1
"C11184",0.933899617616065,1,0,0,0,0.620746762991661,0,0,0,0.060606,0.1,0,0.439114391143911,0.220767835735454,0.76874271665599,0,0.833333333333333
"C11185",0.0255299851569131,0.454545,0.217559644529666,0.408776925581814,0,0,0.083333,0.083333,0,0,0,0.024390243902439,0.180811808118081,0.352311666270216,0.0822665032246881,0,1
"C11186",1,1,0,0,0,0.504894916607727,0,0,0,0.0555553333333333,0.4,0,1,0.546854832255748,1,0,1
"C11187",0.391048026637834,1,0.0442494192263727,0.0831410696098605,0,0,0.083333,0.083333,0,0,0,0.024390243902439,0.151291512915129,0.114111805008098,0.395726494217729,0,1
"C11188",1,1,0.16983295844242,0.319102353585112,0,0.956066335286351,0.333333,0.333333,0,0.166666666666667,0.6,0.146341463414634,0.697416974169742,0.300123452980431,1,0,1
"C11189",0.368097009741871,1,0.33345624838674,0,0.772582422746029,0,1,0,1,0,0,1,0.121771217712177,0.299511833078599,0.921232951362403,0,1
"C11190",0.921176669715818,1,0.77251742320882,0.940186928838173,0.630496629616656,0.859171467302786,1,0.5,1,0.111111333333333,0.2,0.560975609756098,0.55719557195572,0.75940094393799,0.574346597663614,0,1
"C11192",0.150056205039926,1,1,1,1,0,1,1,1,0,0,1,0.549815498154982,1,0.111070403528248,1,1
"C11193",0.162469682343872,1,1,1,0.362668625960068,0,0.666667,0.416667,0.416667,0,0,0.682926829268293,0.328413284132841,0.484649026189949,0.122609750642688,0,1
"C11195",0.130624420754501,1,0.483365905822486,0.478061150256698,0.530410340968312,0.0274256271290205,0.8,0.2,0.6,0.0666666666666667,0.1,0.292682926829268,0.180811808118081,0.335803586848001,0.0836299365497706,0,0.666666666666667
"C11196",0.00857592794482599,0.818182,0.170847007633025,0,0.395834223274013,0,0.75,0,0.666667,0,0,0.219512195121951,0.476014760147601,0.119659539734342,0.0944760338824296,0.714286,1
"C11197",0.430570961987278,1,0.274117777204174,0.515045069388151,0,0,0.166667,0.166667,0,0,0,0.439024390243902,0.151291512915129,0.250784404525979,1,0,1
"C11198",0.00692449193840635,0.090909,0.915690106567351,1,0,0,0.083333,0.083333,0,0,0,0.024390243902439,0.734317343173432,1,0.45488572801068,0,1
"C11199",0.0153963712704813,1,0.341863638039751,0.642334046960848,0,0,1,1,0,0,0,0.292682926829268,0.107011070110701,0.217055816764966,0.0859187694048823,1,1
"C11200",0.00519408508101533,0.181818,0.350713521885025,0.65896226088282,0,0,0.166667,0.166667,0,0,0,0.0487804878048781,0.439114391143911,0.207120320788767,0.0570518519441089,0,1
"C11201",0.0545147815354488,1,0.103340831151591,0,0.239429640577878,0,0.916667,0,0.916667,0,0,0.463414634146341,0.180811808118081,0.0422317653877367,0.0970795546302085,0,1
"C11202",0.046724403491782,1,0.679350271027693,0,1,0,0.916667,0,0.833333,0,0,0.292682926829268,0.217712177121771,0.39525973338804,0.091579306748934,0.333333,1
"C11203",0.00139738538717641,0.727273,0.0534717356834691,0,0.123888286102402,0,0.75,0,0.75,0,0,0.219512195121951,0.217712177121771,0.0390034799271317,0.0352407645193745,0.142857,1
"C11204",0.108702525875639,1,0.839252922305395,1,0,0.0731792525497248,0.583333,0.583333,0,0.0555553333333333,0.1,0.75609756097561,0.217712177121771,0.377202592480415,0.0945075121979802,0.166667,1
"C11205",0.652256595188905,1,0.131420775102327,0.246928976741286,0,0.614149467517919,0.166667,0.166667,0,0.111111333333333,0.5,0.121951219512195,0.254612546125461,0.199963967800861,0.616574765079945,0,1
"C11206",1,1,0,0,0,0.429191629539727,0,0,0,0.444444666666667,0.8,0,0.549815498154982,0.54543463865168,1,0,1
"C11207",0.0042285286021212,0.636364,0.0900475681256683,0,0.208630573520491,0,0.333333,0,0.25,0,0,0.0975609756097561,0.291512915129151,0.129704334847912,0.0380221225658545,0,1
"C11208",0.0150944739813184,0.454545,0.221247096131863,0.138568449349768,0.341737221163786,0,0.333333,0.083333,0.25,0,0,0.121951219512195,0.439114391143911,0.313071491319071,0.0756383322816316,1,1
"C11209",0.000214388375972669,0.181818,0.00940300158560419,0.0176674772920954,0,0,0.083333,0.083333,0,0,0,0.024390243902439,0.402214022140221,0.134954316813284,0.0440152493215223,0.5,1
"C11210",0.224562875353515,1,0.128610936981452,0.24164951882106,0,0.0167571563267196,0.714286,0.714286,0,0.095238,0.1,0.219512195121951,0.0848708487084871,0.105027359201106,0.310621974715403,0,0.166666666666667
"C11211",0.225525676227938,1,0.128496625981784,0.155411444368232,0.106075233449239,0.0356290909284906,0.583333,0.166667,0.416667,0.0555553333333333,0.1,0.219512195121951,0.0848708487084871,0.151171619709709,0.351658187705611,0,1
"C11212",0.0706392157736473,1,0.375898816328036,0.307899094455183,0.491247255422943,0,1,0.25,1,0,0,0.609756097560976,0.0701107011070111,0.0514653240901693,0.0928979586451576,0.25,1
"C11213",0.192153434669034,1,0,0,0,0.021480391217219,0,0,0,0.111111333333333,0.2,0,0.0701107011070111,0.04051984417072,0.13050813259169,0,1
"C11214",1,1,0.0756038201998599,0,0.175165956138028,0.0971323888155322,0.3,0,0.3,0.0666666666666667,0.1,0.0731707317073171,1,0.394184172068979,0.897786776259899,0,0.666666666666667
"C11215",0.282084181687083,0.818182,0,0,0,0.657001957896536,0,0,0,0.0555553333333333,0.1,0,0.660516605166052,0.152825798948296,0.412203100047715,0,1
"C11216",0.0737109748974011,1,0.53924554740219,1,0,0,0.333333,0.333333,0,0,0,0.121951219512195,0.180811808118081,0.444886470985678,0.115160695608784,0.083333,1
"C11217",0.0147174897597169,0.272727,0.187529038681367,0.352351853006589,0,0,0.083333,0.083333,0,0,0,0.0487804878048781,0.512915129151292,0.52604791883139,0.114369949837979,0,1
"C11219",0.341798008108201,0.909091,0,0,0,1,0,0,0,0.121212,0.5,0,0.217712177121771,0.855158509045282,0.216357520123848,0.125,0.833333333333333
"C11220",0.0465401601696425,1,0.887484789262141,1,0.38539415116746,0,1,1,0.5,0,0,0.853658536585366,0.734317343173432,0.53603717936011,0.102477076013674,1,1
"C11221",0.0250584901592951,0.727273,0.443416055164276,0,1,0,0.666667,0,0.583333,0,0,1,0.180811808118081,0.388609294612705,0.102114330387339,0.833333,1
"C11222",0.361673368804286,1,0,0,0,0.659112150809313,0,0,0,0.166666666666667,0.3,0,0.217712177121771,0.386083680627809,0.220721929180397,0,1
"C11223",0.196692137292531,1,0.0491574173088978,0,0.113892472383361,0.0533260328226739,0.583333,0,0.583333,0.111111333333333,0.2,0.024390243902439,0.0701107011070111,0.118773419273476,0.376948550311385,0,1
"C11224",0.801583319075194,1,0,0,0,0.0568043036056075,0,0,0,0.222222,0.4,0,0.291512915129151,0.168000877171911,0.864094914970306,0,1
"C11225",0.358499438959699,0.909091,0.132748257679118,0.249423208829582,0,0.65943917222381,0.090909,0.090909,0,0.30303,0.5,0.024390243902439,0.365313653136531,1,0.224876595255706,0.1,0.833333333333333
"C11226",0.109987432884943,0.545455,0,0,0,1,0,0,0,0.111111333333333,0.8,0,0.439114391143911,1,0.322304247666606,0.285714,1
"C11227",0.03845446444217,1,0.763874036653269,1,0.0598040137036626,0.0171948668133939,1,0.916667,0.166667,0.0555553333333333,0.1,0.463414634146341,0.660516605166052,0.402157713842098,0.100639331120389,1,1
"C11228",0.0434423775569299,1,0.182897599469007,0,0.423754154243095,0,1,0,0.833333,0,0,0.292682926829268,0.180811808118081,0.176919715795163,0.0989028985191275,0.083333,1
"C11229",0.000935206976334346,1,0.0220030237103138,0,0.0509786499671078,0,0.916667,0,0.916667,0,0,0.268292682926829,0.217712177121771,0.0145226666651371,0.0354527801245769,0,1
"C11230",0.00663536439525482,1,0.0783878461595192,0.111187323758253,0.0445112730565831,0.10039333418599,0.5,0.333333,0.166667,0.277778,0.5,0.195121951219512,0.107011070110701,0.0810527416715666,0.060942883639851,0.2,1
"C11231",0.443586786129655,1,0.441461705815111,0.602121482959545,0.280344129381712,0,0.666667,0.333333,0.416667,0,0,0.317073170731707,0.328413284132841,0.393378478439637,0.317859482037273,0,1
"C11232",0.00138152785811932,0.090909,0,0,0,0.41335095126228,0,0,0,0.0555553333333333,0.1,0,0.0848708487084871,0,0.45488572801068,0,1
"C11233",0.0046862152137116,0.090909,0,0,0,1,0,0,0,0.0555553333333333,0.1,0,0.291512915129151,0,0.45488572801068,0,1
"C11234",0.383313412085571,1,1,1,1,0,1,1,1,0,0,1,1,1,0.265844302686042,1,1
"C11235",0.0467472485115271,0.5,0,0,0,0.49003265127399,0,0,0,0.0833333333333333,0.1,0,0.217712177121771,0.963492238848461,0.0788893440171881,0,0.333333333333333
"C11236",0.00862024898754572,1,0.197005789299015,0.177367615167702,0.237729497902588,0.860521209111208,0.333333,0.25,0.083333,0.0555553333333333,0.3,0.146341463414634,0.512915129151292,0.811935433387818,0.0345546773451656,0.666667,1
"C11237",0.214648024438533,1,1,1,0,1,0.833333,0.833333,0,0.388888666666667,1,1,0.439114391143911,1,0.130034572599917,0.9,1
"C11238",0.175649486105636,1,0.015144363730226,0,0.0350878691829917,0,0.25,0,0.25,0,0,0.0731707317073171,0.217712177121771,0.337364931314058,0.123036152897778,0,1
"C11239",1,1,0.454876654743906,0.854676338744431,0,1,0.416667,0.416667,0,0.5,1,0.170731707317073,0.955719557195572,1,1,0,1
"C11240",0.0156419757282204,0.818182,0.355326523839375,0,0.82325350921409,0,0.833333,0,0.833333,0,0,0.341463414634146,0.254612546125461,0.291689273818516,0.0856110578046231,0.2,1
"C11241",0.18541706410099,0.909091,0.751222390206129,1,0.384454373809259,0,0.833333,0.583333,0.666667,0,0,0.536585365853659,0.254612546125461,0.0984306282434164,0.156244667386294,0.125,1
"C11242",0.0359010273738388,0.909091,0.434861167447177,0.690971572682616,0.155490435629523,0,0.75,0.5,0.416667,0,0,0.317073170731707,0.549815498154982,0.195105581669698,0.0923502010073263,0.714286,1
"C11243",0.132184174867038,0.818182,0.7505033371437,0.872690237159901,0.662722449572401,0,0.75,0.5,0.5,0,0,0.707317073170732,0.697416974169742,1,0.168242130860058,0,1
"C11244",0.672517870062607,1,0.249271728308566,0.416398190296052,0.0640757289682099,0,0.5,0.25,0.333333,0,0,0.219512195121951,0.734317343173432,0.207689689966188,0.39651272737208,0,1
"C11245",0.00992331286559615,1,0.17709723809875,0,0.410315338020829,0,1,0,1,0,0,0.902439024390244,0.180811808118081,0.152434095629029,0.0943224765023524,1,1
"C11246",1,1,0.780651941443269,1,0.145238318994609,0,0.833333,0.833333,0.166667,0,0,0.463414634146341,0.512915129151292,0.380337838970821,0.569715821078764,0,1
"C11247",0.000496332279113245,0.090909,0.0139201297982964,0,0.0322514502473323,0,0.083333,0,0.083333,0,0,0.024390243902439,0.291512915129151,0.101988497602173,0.0620075290189764,1,1
"C11248",0.00809251925433028,0.3,0.159316346472953,0.299342492707835,0,0,0.2,0.2,0,0,0,0.0731707317073171,0.734317343173432,0.307022875745119,0.0292120363040804,0,0.666666666666667
"C11249",0.0500116519782652,1,0.534215863416793,0,1,0,1,0,1,0,0,0.560975609756098,0.365313653136531,0.314511480606608,0.0964688750980018,0,1
"C11250",0.268774198538634,1,0.197252848556363,0,0.45701372929286,0.0411838053234944,1,0,1,0.0555553333333333,0.1,0.926829268292683,0.107011070110701,0.138544233476375,0.210902818932026,0,1
"C11251",0.480321427478466,1,0.0803864449279103,0.151039609791247,0,0,0.333333,0.333333,0,0,0,0.0975609756097561,0.476014760147601,0.126829572769259,0.277043413046077,0,1
"C11252",0.547588505832509,1,0.121173347099819,0.171790235081374,0.0689113106476775,1,0.333333,0.25,0.083333,0.444444666666667,1,0.146341463414634,0.512915129151292,1,0.415439609726613,0.083333,1
"C11253",0.0187814531284256,0.2,0.33991666359379,0.638675839898014,0,0,0.1,0.1,0,0,0,0.024390243902439,0.0848708487084871,1,0.0359173496201672,0,0.666666666666667
"C11254",0.000890283923205675,0.181818,0.0280246321767027,0.0526560107529117,0,0,0.083333,0.083333,0,0,0,0.024390243902439,0.107011070110701,0.0736999945715976,0.0574386253846492,0,1
"C11255",1,1,0,0,0,1,0,0,0,0.0555553333333333,0.1,0,0.881918819188192,0.527163822955242,1,0,1
"C11256",0.0316868751608412,1,0.701965411703971,1,0.098744970055276,0,0.833333,0.833333,0.166667,0,0,0.853658536585366,0.660516605166052,0.501170485467055,0.0893655673263512,1,1
"C11257",0.0472446070827632,1,0.865422766326192,1,0.442071269297474,0,0.916667,0.75,0.75,0,0,0.951219512195122,0.328413284132841,0.485767415157674,0.0816924956748356,0.875,1
"C11258",0.72826826844846,1,0.384601202109222,0,0.891079804184572,0.300515582594788,0.583333,0,0.5,0.0555553333333333,0.1,0.170731707317073,0.439114391143911,0.292716354588797,0.480819957967636,0,1
"C11259",0.000516038909692204,0.181818,0.119097311847782,0.22377418885494,0,0,0.166667,0.166667,0,0,0,0.0731707317073171,0.697416974169742,0.289761946561155,0.00286301198333668,0,1
"C11260",1,1,1,1,0,0.947778102084521,0.75,0.75,0,0.111111333333333,0.2,0.560975609756098,0.771217712177122,0.29966105824685,0.721638926633324,0,1
"C11261",0.322293866584475,1,0,0,0,1,0,0,0,0.222222,1,0,0.328413284132841,1,0.248780257245959,0.166667,1
"C11262",0.121261339099347,1,1,1,1,0,1,1,1,0,0,1,0.881918819188192,1,0.0927766606306448,1,1
"C11263",0.00117439923376277,0.272727,0.0328072569047531,0.0228637941427116,0.0478175806713428,0,0.166667,0.083333,0.083333,0,0,0.0487804878048781,0.197047970479705,0.148469358461137,0.0737256607973642,1,1
"C11264",0.00645256091845451,0.909091,0.11469818208636,0.215508580851226,0,0,0.916667,0.916667,0,0,0,0.268292682926829,0.439114391143911,0.0766462519283149,0.0620809071940963,1,1
"C11265",0.00842496421962065,1,0.254212913455511,0.477645444908649,0,0,1,1,0,0,0,0.292682926829268,0.734317343173432,0.171918299369521,0.10095661216226,1,1
